"@timestamp","@version",context,"data_stream.dataset",type,response,request,path,metrics,method,message,"logger_name",level,latency,host,"extra_data","data_stream.type","data_stream.namespace","event.original","_id","_index","_score"
"Aug 20, 2024 @ 01:02:09.983",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":2.3054929873013577,""x2"":-3.546979646846035,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 2.3054929873013577, ""x2"": -3.546979646846035, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.983Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005025863647460938, ""request"": ""{\""x1\"": 2.3054929873013577, \""x2\"": -3.546979646846035, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":2.3054929873013577,\""x2\"":-3.546979646846035,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","EUCXbpEBFxHMiGpb1i-V",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.981",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.6303957214772957,""x2"":-3.7192892047298027,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 1.6303957214772957, ""x2"": -3.7192892047298027, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.981Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005013942718505859, ""request"": ""{\""x1\"": 1.6303957214772957, \""x2\"": -3.7192892047298027, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.6303957214772957,\""x2\"":-3.7192892047298027,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","7UCXbpEBFxHMiGpb1i_M",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.979",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":3.0937883391416996,""x2"":-3.0256914935549677,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 3.0937883391416996, ""x2"": -3.0256914935549677, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.979Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.000514984130859375, ""request"": ""{\""x1\"": 3.0937883391416996, \""x2\"": -3.0256914935549677, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":3.0937883391416996,\""x2\"":-3.0256914935549677,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","JUCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.978",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.6768861845296483,""x2"":-5.107614933228692,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 1.6768861845296483, ""x2"": -5.107614933228692, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.978Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005185604095458984, ""request"": ""{\""x1\"": 1.6768861845296483, \""x2\"": -5.107614933228692, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.6768861845296483,\""x2\"":-5.107614933228692,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","nUCXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.976",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":2.6597624043495856,""x2"":-3.001429663522373,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 2.6597624043495856, ""x2"": -3.001429663522373, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.976Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005145072937011719, ""request"": ""{\""x1\"": 2.6597624043495856, \""x2\"": -3.001429663522373, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":2.6597624043495856,\""x2\"":-3.001429663522373,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","dUCXbpEBFxHMiGpb1i-a",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.974",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.8484245882300954,""x2"":-4.061774932282366,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 1.8484245882300954, ""x2"": -4.061774932282366, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.974Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.00048661231994628906, ""request"": ""{\""x1\"": 1.8484245882300954, \""x2\"": -4.061774932282366, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.8484245882300954,\""x2\"":-4.061774932282366,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","iUCXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.973",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":2.5560956840375932,""x2"":-5.6267732368980905,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 2.5560956840375932, ""x2"": -5.6267732368980905, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.973Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005161762237548828, ""request"": ""{\""x1\"": 2.5560956840375932, \""x2\"": -5.6267732368980905, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":2.5560956840375932,\""x2\"":-5.6267732368980905,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","YUCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.971",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.1275595651067909,""x2"":-4.073162098312526,""tag"":""test_drift""},""prediction"":[0.0]}","{""x1"": -0.1275595651067909, ""x2"": -4.073162098312526, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.971Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.000537872314453125, ""request"": ""{\""x1\"": -0.1275595651067909, \""x2\"": -4.073162098312526, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.1275595651067909,\""x2\"":-4.073162098312526,\""tag\"":\""test_drift\""},\""prediction\"":[0.0]}""}","OUCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.969",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.1210088424031548,""x2"":-2.732410354883459,""tag"":""test_drift""},""prediction"":[0.0]}","{""x1"": 1.1210088424031548, ""x2"": -2.732410354883459, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.969Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007350444793701172, ""request"": ""{\""x1\"": 1.1210088424031548, \""x2\"": -2.732410354883459, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.1210088424031548,\""x2\"":-2.732410354883459,\""tag\"":\""test_drift\""},\""prediction\"":[0.0]}""}","VECXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.967",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.694786814587931,""x2"":-3.946808792683084,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 1.694786814587931, ""x2"": -3.946808792683084, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.967Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005240440368652344, ""request"": ""{\""x1\"": 1.694786814587931, \""x2\"": -3.946808792683084, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.694786814587931,\""x2\"":-3.946808792683084,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","0UCXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.965",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.4773997857663714,""x2"":-3.326034974742928,""tag"":""test_drift""},""prediction"":[0.0]}","{""x1"": 1.4773997857663714, ""x2"": -3.326034974742928, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.965Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007083415985107422, ""request"": ""{\""x1\"": 1.4773997857663714, \""x2\"": -3.326034974742928, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.4773997857663714,\""x2\"":-3.326034974742928,\""tag\"":\""test_drift\""},\""prediction\"":[0.0]}""}","sECXbpEBFxHMiGpb1i-n",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.963",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":2.419437144008279,""x2"":-3.411776339147838,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 2.419437144008279, ""x2"": -3.411776339147838, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.963Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007381439208984375, ""request"": ""{\""x1\"": 2.419437144008279, \""x2\"": -3.411776339147838, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":2.419437144008279,\""x2\"":-3.411776339147838,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","0kCXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.961",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.4578595381375667,""x2"":-5.1515512213908945,""tag"":""test_drift""},""prediction"":[0.0]}","{""x1"": 1.4578595381375667, ""x2"": -5.1515512213908945, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.961Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007064342498779297, ""request"": ""{\""x1\"": 1.4578595381375667, \""x2\"": -5.1515512213908945, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.4578595381375667,\""x2\"":-5.1515512213908945,\""tag\"":\""test_drift\""},\""prediction\"":[0.0]}""}","EECXbpEBFxHMiGpb1i-V",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.959",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.3677415610170278,""x2"":-3.9629955814866427,""tag"":""test_drift""},""prediction"":[0.0]}","{""x1"": 0.3677415610170278, ""x2"": -3.9629955814866427, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.959Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005393028259277344, ""request"": ""{\""x1\"": 0.3677415610170278, \""x2\"": -3.9629955814866427, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.3677415610170278,\""x2\"":-3.9629955814866427,\""tag\"":\""test_drift\""},\""prediction\"":[0.0]}""}","7ECXbpEBFxHMiGpb1i_M",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.957",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.9683438082451155,""x2"":-3.7391972532904156,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 1.9683438082451155, ""x2"": -3.7391972532904156, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.957Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.00046944618225097656, ""request"": ""{\""x1\"": 1.9683438082451155, \""x2\"": -3.7391972532904156, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.9683438082451155,\""x2\"":-3.7391972532904156,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","JECXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.956",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":1.6645468142778488,""x2"":-4.105863118749395,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 1.6645468142778488, ""x2"": -4.105863118749395, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,0,"DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.956Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0004947185516357422, ""request"": ""{\""x1\"": 1.6645468142778488, \""x2\"": -4.105863118749395, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":1.6645468142778488,\""x2\"":-4.105863118749395,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","nECXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.954",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":2.1728928050109455,""x2"":-5.486889908898798,""tag"":""test_drift""},""prediction"":[1.0]}","{""x1"": 2.1728928050109455, ""x2"": -5.486889908898798, ""tag"": ""test_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.954Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0005185604095458984, ""request"": ""{\""x1\"": 2.1728928050109455, \""x2\"": -5.486889908898798, \""tag\"": \""test_drift\""}"", ""tag"": ""test_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":2.1728928050109455,\""x2\"":-5.486889908898798,\""tag\"":\""test_drift\""},\""prediction\"":[1.0]}""}","dECXbpEBFxHMiGpb1i-a",".ds-logs-generic-default-2024.08.20-000001",0.025
